light_id,x_coordinate,y_coordinate
berts_brights:1-73,148.75,109.5
berts_brights:1-74,148.75,111
berts_brights:1-75,148.75,112.5
berts_brights:1-76,148.75,114
berts_brights:1-77,148.75,115.5
berts_brights:1-78,148.75,117
berts_brights:1-79,148.75,118.5
berts_brights:1-80,148.75,120
berts_brights:1-81,148.75,121.5
berts_brights:1-82,148.75,123
berts_brights:1-83,148.75,124.5
berts_brights:1-84,148.75,126
berts_brights:1-85,148.75,127.5
berts_brights:1-86,148.75,129
berts_brights:1-87,148.75,130.5
berts_brights:1-88,148.75,132
berts_brights:1-89,148.75,133.5
berts_brights:1-90,148.75,135
berts_brights:1-91,148.75,136.5
berts_brights:1-92,148.75,138
berts_brights:1-93,148.75,139.5
berts_brights:1-94,148.75,140
berts_brights:1-95,150.25,140
berts_brights:1-96,151.75,140
berts_brights:1-97,153.25,140
berts_brights:1-98,154.75,140
berts_brights:1-99,156.25,140
berts_brights:1-100,157.75,140
berts_brights:1-101,159.25,140
berts_brights:1-102,160.75,140
berts_brights:1-103,162.25,140
berts_brights:1-104,163.75,140
berts_brights:1-105,165.25,140
berts_brights:1-106,166.75,140
berts_brights:1-107,168.25,140
berts_brights:1-108,169.75,140
berts_brights:1-109,171.25,140
berts_brights:1-110,172.75,140
berts_brights:1-111,174.25,140
berts_brights:1-112,175.75,140
berts_brights:1-113,177.25,140
berts_brights:1-114,178.75,140
berts_brights:1-115,180.25,140
berts_brights:1-116,181.75,140
berts_brights:1-117,183.25,140
berts_brights:1-118,184.75,140
berts_brights:1-119,186.25,140
berts_brights:1-120,187.75,140
berts_brights:1-121,189.25,140
berts_brights:1-122,190.75,140
berts_brights:1-123,192.25,140
berts_brights:1-124,193.75,140
berts_brights:1-125,195.25,140
berts_brights:1-126,196.75,140
berts_brights:1-127,198.25,140
berts_brights:1-128,199.75,140
berts_brights:1-129,201.25,140
berts_brights:1-130,202.75,140
berts_brights:1-131,204.25,140
berts_brights:1-132,205.75,140
berts_brights:1-133,207.25,140
berts_brights:1-134,207.25,138.5
berts_brights:1-135,207.25,137
berts_brights:1-136,207.25,135.5
berts_brights:1-137,207.25,134
berts_brights:1-138,207.25,132.5
berts_brights:1-139,207.25,131
berts_brights:1-140,207.25,129.5
berts_brights:1-141,207.25,128
berts_brights:1-142,207.25,126.5
berts_brights:1-143,207.25,125
berts_brights:1-144,207.25,123.5
berts_brights:1-145,207.25,122
berts_brights:1-146,207.25,120.5
berts_brights:1-147,207.25,119
berts_brights:1-148,207.25,117.5
berts_brights:1-149,207.25,116
berts_brights:1-150,207.25,114.5
berts_brights:1-151,207.25,113
berts_brights:1-152,207.25,111.5
berts_brights:1-153,207.25,110
berts_brights:1-154,207.25,108.5
berts_brights:1-155,207.25,107
berts_brights:1-156,207.25,105.5
berts_brights:1-157,207.25,104
berts_brights:1-158,207.25,102.5
berts_brights:1-159,207.25,101
berts_brights:1-160,207.25,99.5
berts_brights:1-161,207.25,98
berts_brights:1-162,207.25,96.5
berts_brights:1-163,207.25,95
berts_brights:1-164,207.25,93.5
berts_brights:1-165,207.25,92
berts_brights:1-166,207.25,90.5
berts_brights:1-167,207.25,89
berts_brights:1-168,207.25,87.5
berts_brights:1-169,207.25,86
berts_brights:1-170,207.25,84.5
berts_brights:1-171,207.25,83
berts_brights:1-172,207.25,81.5
berts_brights:1-173,207.25,80
berts_brights:1-174,207.25,78.5
berts_brights:1-175,207.25,77
berts_brights:1-176,207.25,75.5
berts_brights:1-177,207.25,74
berts_brights:1-178,207.25,72.5
berts_brights:1-179,207.25,71
berts_brights:1-180,207.25,69.5
berts_brights:1-181,207.25,68
berts_brights:1-182,207.25,66.5
berts_brights:1-183,207.25,65
berts_brights:1-184,207.25,63.5
berts_brights:1-185,207.25,62
berts_brights:1-186,207.25,60.5
berts_brights:1-187,207.25,59
berts_brights:1-188,207.25,57.5
berts_brights:1-189,207.25,56
berts_brights:1-190,207.25,54.5
berts_brights:1-191,207.25,53
berts_brights:1-192,207.25,51.5
berts_brights:1-193,207.25,50
berts_brights:1-194,207.25,48.5
berts_brights:1-195,207.25,47
berts_brights:1-196,207.25,45.5
berts_brights:1-197,207.25,44
berts_brights:1-198,207.25,42.5
berts_brights:1-199,207.25,41
berts_brights:1-200,207.25,39.5
berts_brights:1-201,207.25,38
berts_brights:1-202,207.25,36.5
berts_brights:1-203,207.25,35
berts_brights:1-204,207.25,33.5
berts_brights:1-205,207.25,32
berts_brights:1-206,207.25,30.5
berts_brights:1-207,207.25,29
berts_brights:1-208,207.25,27.5
berts_brights:1-209,207.25,26
berts_brights:1-210,207.25,24.5
berts_brights:1-211,207.25,23
berts_brights:1-212,207.25,21.5
berts_brights:1-213,207.25,20
berts_brights:1-214,207.25,18.5
berts_brights:1-215,207.25,17
berts_brights:1-216,207.25,15.5
berts_brights:1-217,207.25,14
berts_brights:1-218,207.25,12.5
berts_brights:1-219,207.25,11
berts_brights:1-220,207.25,9.5
berts_brights:1-221,207.25,8
berts_brights:1-222,207.25,6.5
berts_brights:1-223,207.25,5
berts_brights:1-224,207.25,3.5
berts_brights:1-225,207.25,2
berts_brights:1-226,207.25,0.5
berts_brights:2-0,114.5,0
berts_brights:2-1,114.5,1.5
berts_brights:2-2,114.5,3
berts_brights:2-3,114.5,4.5
berts_brights:2-4,114.5,6
berts_brights:2-5,114.5,7.5
berts_brights:2-6,114.5,9
berts_brights:2-7,114.5,10.5
berts_brights:2-8,114.5,12
berts_brights:2-9,114.5,13.5
berts_brights:2-10,114.5,15
berts_brights:2-11,114.5,16.5
berts_brights:2-12,114.5,18
berts_brights:2-13,114.5,19.5
berts_brights:2-14,114.5,21
berts_brights:2-15,114.5,22.5
berts_brights:2-16,114.5,24
berts_brights:2-17,114.5,25.5
berts_brights:2-18,114.5,27
berts_brights:2-19,114.5,28.5
berts_brights:2-20,114.5,30
berts_brights:2-21,114.5,31.5
berts_brights:2-22,114.5,33
berts_brights:2-23,114.5,34.5
berts_brights:2-24,114.5,36
berts_brights:2-25,114.5,37.5
berts_brights:2-26,114.5,39
berts_brights:2-27,114.5,40.5
berts_brights:2-28,114.5,42
berts_brights:2-29,114.5,43.5
berts_brights:2-30,114.5,45
berts_brights:2-31,114.5,46.5
